EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode
24217,Employee_419,Female,26,Engineering, Manager ,Bachelor,  Mumbai  ,₹136463.09,22,7,6,9,10/29/2016,On Leave,Yes,On-site
24219,,Female,55,marketing,Senior Engineer,High School,Bangalore,₹45236.94,9,3,15,1,9/6/2017,Active,Yes,Hybrid
24220,Employee_1152,Female,43,ENGINEERING,Senior Engineer,Master,Delhi,₹147605.01,34,9,24,1,9/3/2024,terminated,YES,REMOTE
24221,Employee_62,Female,39,Legal,Director,Bachelor,Chennai,₹33960.95,3,10,29,11,3/8/2018,Active,Yes,On-site
24225,Employee_758,Male,44,Sales,Senior Manager,PhD,Gurgaon,₹190575.07,25,5,20,15,7/9/2024,Active,Yes,Remote
24226,Employee_57,Male,53,Sales,VP,Bachelor,Noida,₹40666.29,4,4,5,1,10/7/2017,Active, No ,Hybrid
24227,,Female,39,Sales,Senior Manager,PHD,Hyderabad,₹127472.10,24,6,3,18,12/30/2023, Active ,No,On-site
24228,Employee_1376,Male,45,sales,,Master,,₹117280.32,19,6,26,18,12/10/2019,Active, No ,
24229,Employee_937,Female,57,OPERATIONS,engineer,High School,Ahmedabad,₹59286.01,17,6,5,13,5/3/2022,, No , Hybrid 
24234,Employee_62,Female,42,Engineering,Analyst,Bachelor,Mumbai,,2,9,17,5,11/24/2023,Active,Yes,Hybrid
24236,Employee_400,Male,35,Operations,Director,PhD,Pune,61525.22,14,7,27,25,7/14/2015,Terminated,,Hybrid
24243,Employee_6,Female,46,,Intern,PhD,Chennai,₹132467.99,26,3,18,12,8/16/2019,On Leave,No,Remote
24246,Employee_1004,Female,30,hr,MANAGER,Bachelor,Noida,₹106601.98,14,6,22,23,11/12/2022,Active,No,Hybrid
24248,Employee_318,Male,35,Legal, Analyst ,Master,,₹144112.30,19,3,1,1,6/22/2022,on leave,No,On-site
24255,Employee_56,Female,51, Operations ,Senior Manager,Master,  Ahmedabad  ,43450.74,4,1,1,1,6/9/2015,Active, Yes ,Hybrid
24256,Em@loyee_14,Male,37,Product,VP,MASTER,Ahmedabad,₹71261.13,20,5,19,13,8/4/2017,On Leave,Yes, Hybrid 
24257,Employee_1232,Female,53,Product,,master,Bangalore,₹127983.66,16,5,10,17,9/28/2024,Resigned,No,ON-SITE
24259,,Female,52,Marketing,vp,PhD,Gurgaon,₹46445.67,5,6,20,15,11/7/2018,Active, Yes ,Hybrid
24260,Employee_389,Male,41,Product,engineer,PhD,Noida,₹126922.47,25,8,9,23,11/2/2024,Active,No,Remote
24265,Employee_758,Male,43,HR,Executive,Master,Ahmedabad,,3,5,4,3,11/30/2023,Resigned,No,Remote
24266,  Employee_1172  ,Female,55,ENGINEERING,VP,phd,Pune,₹100527.69,15,6,5,9,12/9/2021,Terminated,No,Hybrid
24272,Employee_954,Female,47,product,ENGINEER,Bachelor,Kolkata,₹16099.41,0,8,12,16,8/9/2015,Active,No,On-site
24273,Employee_1095,Male,44,Legal,Manager,Master,Bangalore,₹11854.21,0,5,2,16,2/11/2015,On Leave,NO, Remote 
24278,Employee_314,Female,43, Product ,manager,Master,Noida,,10,6,9,5,7/18/2020,TERMINATED, Yes ,Remote
24279,Employee_310,Female,47,Engineering,Engineer,High School,  Gurgaon  ,₹251823.88,30,5,1,7,6/22/2015,Active,yes,ON-SITE
24280,Employee_1182,Female,51,Engineering,Senior Analyst,bachelor,  Kolkata  ,₹106940.46,13,5,15,8,10/28/2019,resigned,yes,On-site
24281,Employee_787,Female,59,,Manager,Master,Mumbai,₹22354.85,2,3,7,25,10/11/2021,,no,Remote
24285,Employee_1371,Male,22,Engineering,senior analyst, Master ,  Mumbai  ,67412.83,10,7,27,2,8/20/2018,Resigned,No,ON-SITE
24288,Employee_467,Female,57,Product,VP,PhD,Bangalore,₹61184.68,7,10,21,8,6/9/2023,Active,Yes,Hybrid
24290,Employee_90,Female,54,PRODUCT,Intern,PhD,Delhi,₹244510.74,33,2,24,4,11/9/2020,Resigned,No,Hybrid
24292,Employee_854,Male,54,Product,VP,Bachelor,Kolkata,₹86645.83,15,2,26,16,12/20/2023,Active,YES,On-site
24295,Employee_234,Female,22,Legal,Senior Analyst,Bachelor,  Pune  ,,15,8,21,14,9/6/2023,On Leave,Yes,On-site
24297,Employee_1302,Male,51,Legal,,Bachelor,Hyderabad,₹106526.19,19,7,23,8,3/3/2024,,No,Remote
24298,Employee_698,Male,29,HR,Director,BACHELOR,Mumbai,₹74321.13,10,9,19,9,2/5/2015,terminated,No,On-site
24300,Employee_365,Female,36,Product,Engineer,High School,Ahmedabad,₹273542.70,33,8,15,4,5/18/2019,terminated,No,On-site
24303,Employee_835,Female,40,Product,Engineer,High School,Chennai,₹144046.59,33,3,12,20,9/30/2018,Resigned,No,On-site
24308,,Male,51,Operations,Manager,Master,Hyderabad,₹156965.15,27,10,4,11,5/19/2016,Resigned,No,Hybrid
24312,Employee_725,Female,45,Marketing,VP,,  Ahmedabad  ,₹72017.28,9,8,26,8,5/31/2017,On Leave,Yes,Remote
24313,Employee_1,Female,44,Engineering,Senior Manager,,Pune,₹175038.16,30,7,24,7,7/30/2016,Active,no,Remote
24314,Employee_367,Male,40,HR, Executive ,High School,Delhi,₹29931.41,1,3,29,11,12/11/2015, Active ,No,On-site
24316,Employee_410,Female,58,Product,Analyst,Bachelor,Ahmedabad,₹226818.10,31,6,5,4,12/25/2016,On Leave,No,Remote
24324,Employee_1001,Female,43,Marketing,Engineer,Master,Hyderabad,₹20242.77,0,3,29,9,10/28/2016, Active ,No, Hybrid 
24325,Employee_84,Female,47,Marketing,Senior Manager,PhD,Noida,₹52815.28,4,6,17,23,1/30/2016,Resigned,yes,On-site
24331,Employee_1040,Female,54,Operations,Senior Engineer,Bachelor,Noida,₹156426.81,26,4,15,16,5/7/2023,Resigned,Yes,Hybrid
24338,Employee_152,Female,54, Finance ,analyst,PhD,Bangalore,₹36042.33,5,7,2,10,10/6/2017,,No,Remote
24344,Employee_1198,Male,36,,SENIOR MANAGER,master,Bangalore,₹148678.88,28,7,29,18,3/25/2019,TERMINATED,yes,On-site
24347,Employee_626,Female,45,legal,Senior Manager,High School,Gurgaon,₹62021.67,10,10,17,21,5/19/2015,Resigned,No,Hybrid
24350,Employee_1032,Female,47, Engineering ,Senior Engineer,,Hyderabad,₹155484.93,30,4,7,2,6/16/2017,terminated,No,On-site
24352,Employee_1137,Male,24,Finance,Executive,Bachelor,Noida,₹132337.11,15,2,16,25,3/2/2023,On Leave,,Hybrid
24354,Em@loyee_1076,Male,29,HR,Senior Manager,High School,Ahmedabad,₹24488.55,4,2,14,2,5/2/2020,Terminated,No,Hybrid
24357,Employee_151,Male,46,,INTERN,Master,Ahmedabad,₹244848.15,32,9,30,20,4/4/2017,On Leave,No,hybrid
24363,,Female,49,Marketing, Executive ,High School,Pune,₹50376.24,7,1,27,25,3/5/2019,Active,Yes,Remote
24364,Em@loyee_189,Female,22,Product, Senior Manager ,PhD,Bangalore,₹160743.74,27,4,30,11,10/3/2016,Terminated,Yes,Remote
24369,Employee_740,,27,Engineering,senior manager,MASTER,,₹294611.72,35,4,3,9,7/9/2016,On Leave,No,On-site
24371,Employee_877,Male,22,Marketing,DIRECTOR,PhD,Kolkata,₹22549.76,2,6,25,2,8/7/2015,Terminated,YES,On-site
24372,Employee_556,,40,HR,Analyst,Bachelor,Gurgaon,₹72299.62,16,4,6,2,7/8/2021,On Leave,no,ON-SITE
24374,Employee_197, Male ,21,Sales,VP, Bachelor ,Gurgaon,₹92654.98,32,5,13,17,4/1/2020,Resigned,No,Remote
24376,,Female,58,product,INTERN,Master,Gurgaon,₹145609.41,32,10,22,12,2/2/2016,ACTIVE,No,Hybrid
24379,Em@loyee_200,Male,57,Operations,Senior Manager,Bachelor,Hyderabad,53592.4,7,10,3,9,1/12/2015,Active, No ,
24380,Employee_785,,41,Product,Analyst,High School,Chennai,₹99107.71,11,9,14,3,6/23/2017,TERMINATED,Yes,HYBRID
24384,Employee_1313,Female,22,OPERATIONS,Senior Engineer,PhD,Kolkata,₹85197.69,11,4,24,1,8/7/2024,Terminated,Yes,REMOTE
24389,,Male,30,Marketing,Analyst,Bachelor,,₹58464.48,11,5,23,23,12/23/2021,On Leave,Yes,
24392,Employee_584,Female,22,Product,Director,High School,Pune,₹45834.98,16,7,9,16,4/24/2022,active,,HYBRID
24396,Employee_951,Female,46,Product,Senior Engineer,High School,Mumbai,₹64573.40,21,5,13,22,6/11/2019,Terminated,no, Hybrid 
24397,  Employee_599  ,Female,40,Operations,Director,Master,Pune,₹134153.15,27,1,25,19,3/7/2023,Active,no,Remote
24399,Employee_545,Male,44,OPERATIONS,Executive,Bachelor,Kolkata,₹68570.18,16,9,10,20,12/7/2020,Terminated,,HYBRID
24400,Employee_966,Male,41,Finance,Director,High School,Delhi,₹111786.66,13,1,17,14,3/3/2016,On Leave,Yes,Remote
24402,Employee_330,Male,40,Finance,Engineer,Master,Bangalore,₹180322.87,23,10,13,23,4/9/2018,,No,Hybrid
24404,Employee_23, Male ,56,Operations,senior engineer,,Mumbai,₹152202.47,24,8,5,7,8/7/2022,RESIGNED,No,Hybrid
24405,Employee_1250,Male,56,Sales,Intern,High School,Pune,₹91694.46,31,5,19,22,7/3/2018,Resigned,Yes,On-site
24408,Employee_1437,Female,47,Finance,manager,Bachelor,Hyderabad,₹141106.72,28,8,21,10,12/30/2021,On Leave,yes,Hybrid
24410,Employee_814,Female,57,Operations,Analyst,PhD,Kolkata,₹167053.76,22,10,11,22,4/16/2018,Resigned,No,REMOTE
24412,Employee_689,,34,operations,Manager,master,  Chennai  ,₹228686.02,28,1,21,4,10/27/2019,On Leave,,Remote
24414,Employee_991,Male,39,Operations,Senior Analyst,,Gurgaon,₹83200.92,27,1,7,15,5/13/2016,On Leave,No,Hybrid
24416,Employee_1281,Female,46, HR ,Director,Master,Noida,₹79359.73,9,3,25,23,6/11/2016,Active,No,Hybrid
24417,Employee_1236,Female,54,Finance,Analyst,High School,Gurgaon,₹43282.56,13,4,23,19,4/28/2024,Active, Yes ,Remote
24420,Employee_859,Male,28,Legal,Manager,Bachelor,Bangalore,₹158385.16,20,7,2,9,10/16/2024,On Leave,no,On-site
24423,Employee_1121,Male,53,Legal,Executive,High School,Gurgaon,₹132055.18,21,8,2,25,10/5/2022,Active,Yes,REMOTE
24426,Employee_1216,Male,21,Engineering,VP,Bachelor,Mumbai,₹98689.92,11,10,1,6,6/12/2024,On Leave,No,Hybrid
24428,Employee_903,Male,58,Engineering,director,phd,,₹71873.48,22,5,24,11,3/7/2017,Active,Yes,Hybrid
24440,Employee_277,Male,57,Sales,senior manager,PhD,Gurgaon,₹63806.37,7,2,25,23,2/7/2021,Terminated,Yes,Hybrid
24441,,Male,60,Product,Manager,Bachelor,Ahmedabad,₹144012.47,21,6,24,3,8/22/2020,Resigned,No,On-site
24443,Employee_1191,Male,57,Sales,Executive,Bachelor,Mumbai,₹28696.08,1,10,28,20,11/9/2016,Resigned,Yes,HYBRID
24445,Em#loyee_7,Female,41,Engineering,Director,PHD,,₹50676.91,8,4,13,15,3/9/2015,ACTIVE,No,Hybrid
24446,Employee_1056,Male,55,HR,VP,,,₹55488.04,12,9,19,25,8/12/2017,terminated,No,Hybrid
24448,Employee_667,Female,43,SALES,Intern,,Kolkata,₹57609.72,9,3,22,1,2/25/2019,Active,yes,Remote
24449,Employee_1245,Female,40, Engineering ,Engineer,Bachelor,Chennai,₹67299.27,6,7,10,19,5/5/2020,Terminated,No,On-site
24451,Employee_1494,Male,54,operations,Intern,PhD,Chennai,₹30962.29,2,1,24,20,10/20/2022,Resigned,No,hybrid
24452,Employee_23, Male ,30,Legal,VP,master,Gurgaon,₹40316.42,4,4,25,22,8/5/2022,terminated,Yes,Hybrid
24453,Employee_1380,Female,32,HR,Manager,master,Chennai,₹72896.54,19,3,18,4,4/10/2021,Terminated,Yes,ON-SITE
24455,Employee_901,Male,39,,senior analyst,Bachelor,Noida,₹30686.35,2,2,19,20,3/31/2021,On Leave,YES,on-site
24458,Employee_259,Female,46,Product,Senior Engineer,High School,Noida,₹19298.97,1,2,12,7,12/6/2019,Resigned,No,Remote
24459,Employee_1087,Female,27,Operations,Analyst,PhD,Mumbai,₹220374.96,26,6,14,4,12/19/2022,Resigned,No,remote
24460,Employee_1433,Male,26,Marketing,VP,high school,Hyderabad,₹28958.22,8,6,12,21,12/27/2015,Terminated,yes,On-site
24461,Employee_979,Female,59,,Manager,High School,Bangalore,₹22136.26,2,7,5,1,9/18/2020,Active,yes,On-site
24462,Employee_943, Male ,43,FINANCE,Director,PhD,Delhi,₹279892.28,33,2,3,17,1/12/2024,Active,No,Remote
24466,Employee_204,Female,43,Product,Senior Engineer,PhD,Pune,,3,6,18,6,8/11/2015,active, Yes , Hybrid 
24468,Employee_1021,Female,56,Marketing,Director,HIGH SCHOOL,Delhi,₹71205.00,24,1,21,24,10/3/2019, Terminated ,Yes,Remote
24470,Em@loyee_1270,Female,57,Operations,Senior Analyst,Bachelor,,₹61122.91,6,2,27,20,9/1/2017,Terminated,No,On-site
24471,Employee_336,Female,54,Product,INTERN,Bachelor,Hyderabad,₹90095.12,14,5,16,13,1/11/2016,Resigned,No,On-site
24472,Employee_735,Female,36,HR,VP,PhD,Noida,₹18367.27,0,5,22,8,1/20/2021,Resigned,,Hybrid
24475,Employee_1159,Male,55,HR,,High School,Kolkata,₹18741.68,1,10,28,20,4/7/2018,on leave,No,Hybrid
24478,Employee_1172,Female,43,Marketing,Executive,Master,Noida,₹46905.70,4,1,20,11,2/27/2021,On Leave,Yes,
24482,Employee_1364,Female,37,marketing,Executive,phd,Delhi,₹216398.05,29,8,27,4,12/2/2020,Resigned,No,Hybrid
24483,Employee_374,,34,Sales,Director,Master,Noida,₹100543.35,25,9,14,18,1/24/2019,On Leave,No,Hybrid
24484,,Male,38,,Analyst,PhD,Delhi,₹93883.73,13,4,11,6,5/27/2020,On Leave,NO, Hybrid 
24486,Employee_403,Female,50,sales,Director,Master,Kolkata,₹195243.55,26,6,27,17,1/25/2015,Active,YES,Remote
24487,Employee_1419,Female,25,HR,vp,Master,Delhi,,5,8,8,20,1/12/2023,Active,no,HYBRID
24488,Employee_871,,23,Product,Senior Manager,Bachelor,Ahmedabad,₹155715.47,32,7,19,18,2/5/2022,Resigned,Yes,Hybrid
24492,Employee_475,Male,53,Product,Senior Analyst,Master,Delhi,₹167163.81,32,9,15,12,12/19/2023,On Leave,No,ON-SITE
24493,Employee_404,Male,40,legal,Senior Engineer,PhD,Gurgaon,₹112235.82,28,1,7,9,10/29/2022,Terminated,,Remote
24495,  Employee_313  ,Male,38,legal,Analyst,PHD,Ahmedabad,₹215337.86,27,1,30,17,3/31/2022,On Leave,No,REMOTE
24502,,Male,59,Marketing,VP,High School,Hyderabad,₹89423.81,11,5,13,8,5/9/2022,Terminated,No,Remote
24508,Employee_1127,Male,33,Engineering,Manager,Master,Ahmedabad,95076.17,19,3,5,7,5/15/2021,Resigned,No,On-site
24510,Employee_991,Male,24,Marketing,senior manager,Master,Noida,₹148446.23,34,7,18,9,9/23/2018,On Leave,No,Remote
24511,Employee_24,Male,51,Marketing,Director, Bachelor ,Chennai,₹154567.16,27,10,15,13,4/26/2018,Resigned,Yes,On-site
24513,Employee_1453,Male,45,Sales,Analyst,Master,Hyderabad,₹93811.32,19,9,18,15,1/4/2015,active,No,Hybrid
24519,Employee_144,Male,49,Operations,Executive,BACHELOR,Chennai,₹94291.96,12,3,22,15,2/4/2016,On Leave,No,Hybrid
24520,Employee_1190,Female,37,PRODUCT,senior manager,high school,Chennai,₹81334.09,21,4,18,13,7/23/2023,On Leave,No,Hybrid
24524,,,21,Legal,engineer,PhD,Ahmedabad,₹96796.29,10,10,1,24,7/5/2023,Resigned,yes,Remote
24526,Employee_938,Female,42,Finance,,,Chennai,₹63971.73,5,2,7,2,1/30/2016,ON LEAVE,No,Remote
24529,Employee_299, Male ,37,Engineering,VP,Master,Delhi,₹275336.60,32,9,2,14,2/26/2018,terminated,Yes,ON-SITE
24530,  Employee_268  ,Male,36,Legal,Manager,PhD,Ahmedabad,₹188936.29,33,4,26,18,8/12/2015,On Leave,No,ON-SITE
24532,Employee_768,Male,24,Sales,Executive,Bachelor,Mumbai,₹159265.38,20,2,7,14,6/25/2020,On Leave,Yes,On-site
24533,Employee_664,Female,59,Finance,VP, PhD ,Hyderabad,₹225290.41,35,1,22,23,11/1/2015,Terminated,No,On-site
24534,Employee_40,Male,43,HR,Intern,High School,Noida,,29,4,21,25,10/4/2024,Active,no,Hybrid
24535,Employee_1379,Female,40,Sales,Intern, Bachelor ,Delhi,21038.07,2,3,7,10,10/16/2019,Terminated,Yes,Remote
24537,  Employee_46  ,Female,38,HR,Executive,High School,Mumbai,₹63342.50,14,7,29,14,3/16/2019,Terminated,No,REMOTE
24539,Employee_642,Female,50,Finance,Analyst,Bachelor,,₹33564.99,2,6,6,10,7/29/2022,Resigned,No,Remote
24546,Employee_1108,Male,52,,Senior Engineer,High School,Delhi,₹21983.31,2,6,13,16,7/7/2021,On Leave,No, On-site 
24547,Employee_1092,Female,55, Sales ,Intern,High School,Delhi,₹107863.04,19,4,19,25,12/22/2019,Terminated,No,Remote
24551,Employee_588,Male,38,Operations,Manager,PhD,Kolkata,₹47076.27,15,3,25,18,7/4/2023,On Leave,Yes,On-site
24553,Employee_75,Female,43,Sales,EXECUTIVE,Bachelor,Noida,₹89612.53,11,9,23,6,5/2/2016,resigned,Yes,Hybrid
24555,Employee_906,Male,55,Operations,Engineer,BACHELOR,,₹166978.42,31,3,2,15,6/5/2022,Terminated,YES,hybrid
24558,Employee_130,,60,,Senior Manager, PhD ,Hyderabad,₹49772.84,4,7,29,11,9/1/2022,Terminated,No,on-site
24559,Employee_26,Female,22,Legal,Manager,Bachelor,Chennai,118523.49,34,1,27,22,11/19/2020,Active,No, On-site 
24560,Employee_583,Male,51,Sales,Executive,Bachelor,Chennai,₹122604.01,34,8,20,14,11/4/2024,On Leave,Yes,On-site
24561,Employee_490,Male,53,Sales,Manager,,Delhi,₹186538.27,32,9,1,9,11/21/2020,Resigned,No,Hybrid
24563,Employee_1495,Female,46,Operations,Senior Analyst,,  Kolkata  ,₹140116.82,32,2,19,24,7/5/2018,Active,YES,Remote
24564,Employee_4,Female,35,HR,Intern,Master,Mumbai,₹155016.33,35,10,10,17,5/5/2015,Active,No,On-site
24569,Employee_549,Female,39, Sales ,Senior Manager,master,Noida,₹36644.96,2,10,4,14,9/10/2021,Active,no,On-site
24575,Employee_927,Male,31,LEGAL,Intern,Master,Mumbai,₹23647.75,1,10,18,9,4/29/2023,Resigned,No, On-site 
24578,Employee_203,Female,60,Legal,Senior Analyst,Master,Delhi,₹85619.19,31,9,11,24,4/14/2016,Terminated,No,On-site
24581,,Male,56,Engineering,director,Bachelor,Delhi,₹65883.23,10,1,4,6,4/6/2017,Active,No,On-site
24582,Employee_729,,55,Legal,Analyst,,Delhi,₹35200.53,2,10,14,11,11/18/2017,active,No,On-site
24585,Employee_813,Female,28,engineering,Senior Manager,PhD,Noida,₹101589.94,17,9,19,15,7/14/2021,terminated, No , Remote 
24586,Employee_884,Male,56,Marketing,Senior Analyst,MASTER,Pune,₹121981.16,35,9,17,2,3/12/2023,Resigned,No,Remote
24590,  Employee_1152  ,Male,22,hr,director,,,₹98006.64,12,3,29,3,10/9/2020,On Leave,yes,On-site
24593,Employee_506, Female ,42,Marketing,Senior Engineer,High School,Kolkata,₹163063.98,21,3,8,19,2/22/2018,Active,Yes,ON-SITE
24596,Employee_1122,Female,35,Finance,Intern,PhD,Chennai,₹161215.90,29,5,18,10,10/6/2020,ON LEAVE,No,
24598,Employee_1267,Female,38,Engineering,Director,Master,Delhi,₹235042.19,29,1,1,13,7/6/2024,ON LEAVE,No,ON-SITE
24602,Employee_539,Female,56,Legal,Engineer,PhD,,84987.34,8,1,12,12,2/13/2024, Terminated ,No, Hybrid 
24603,Employee_1060,Male,50,HR,Senior Engineer,High School,Noida,₹190436.88,23,5,14,12,12/10/2020,Terminated,No,Remote
24606,Employee_1233,Female,21,Operations,Senior Engineer,Master,Gurgaon,₹77233.21,24,6,30,1,6/2/2019,Resigned,Yes,Remote
24609,Employee_1234,Male,43,Operations,Intern,Master,Pune,₹154265.12,35,7,21,21,10/11/2017,Active,No,Hybrid
24612,  Employee_1446  ,Female,42, Product ,Executive,Master,Kolkata,₹47002.32,10,6,23,17,7/16/2023,Resigned,NO,On-site
24614,Employee_293,Female,24,ENGINEERING,Executive,High School,Mumbai,,4,3,1,8,12/6/2020,, Yes ,Remote
24619,Employee_1405,Male,29,Product,Senior Engineer,PhD,Hyderabad,₹132570.45,15,8,18,23,3/4/2024,Resigned,Yes,On-site
24621,Employee_140,Female,31,Engineering,senior engineer,High School,Hyderabad,₹43874.75,5,3,26,8,9/1/2020,,No,On-site
24624,  Employee_1469  ,Male,45,Marketing,Manager,Master,  Ahmedabad  ,₹130402.50,30,7,21,22,7/6/2023,Resigned,Yes,Remote
24625,Employee_536,Male,39,Product,Senior Manager, High School ,Mumbai,₹106598.68,26,7,4,14,3/23/2015,On Leave,Yes,Remote
24627,Employee_1014,Male,43,Engineering,vp,High School,Chennai,₹276292.98,35,5,2,12,12/1/2019,Terminated,YES,Hybrid
24630,Employee_438,Male,46,Finance,Intern,bachelor,Delhi,140291.3,21,5,21,25,6/18/2019,On Leave,Yes,
24631,Employee_344, Female ,40,PRODUCT,Senior Engineer,phd,Noida,₹146478.05,17,1,21,2,1/24/2020,Terminated,Yes,On-site
24632,Employee_170,,58,HR,SENIOR MANAGER,High School,Kolkata,₹179947.85,27,8,4,23,8/28/2016,Active,Yes,Remote
24633,Employee_461,Female,21,HR,analyst,PhD,Bangalore,,33,9,23,5,11/10/2022,On Leave,No,Hybrid
24634,Employee_1148,Female,29,FINANCE,Director,High School,Ahmedabad,₹58558.28,8,3,19,23,1/25/2021,Resigned,No,Hybrid
24637,Employee_303,Female,52,Legal,DIRECTOR,Bachelor,Chennai,26503.17,3,8,16,7,8/6/2015,Terminated,,
24638,Employee_296,Male,46,Legal,Executive,Master,Hyderabad,162075.8,34,3,12,7,8/14/2021,on leave,Yes,remote
24642,Employee_737,Male,43,HR,Senior Engineer,,Pune,,23,9,11,10,11/3/2017,Active, No ,ON-SITE
24644,Employee_340,,45,Finance,VP,PhD,  Pune  ,₹24302.67,2,6,19,5,7/1/2017,On Leave,Yes, On-site 
24646,Employee_22,Male,41,Product,Manager,Bachelor,Delhi,₹74011.88,12,4,26,8,7/12/2017,resigned,yes,on-site
24647,Employee_516,Female,23,finance,senior analyst,Bachelor,Bangalore,₹16500.96,0,9,25,3,1/6/2015,On Leave,No,on-site
24649,Employee_865,Female,58,Sales,Senior Analyst,PhD,Bangalore,₹21459.54,0,8,30,17,2/8/2017,Resigned,Yes,On-site
24650,Em@loyee_1481,,28,product,Engineer,BACHELOR,Bangalore,₹149693.60,18,7,29,20,6/5/2015,ACTIVE, No ,Remote
24651,Employee_292,Female,60,Operations, Senior Analyst ,Bachelor,Gurgaon,,12,4,7,8,9/9/2024,,Yes,On-site
24653,Employee_663,Female,22,Sales,Analyst,PhD,Noida,₹115438.17,18,4,19,20,4/3/2021,terminated,Yes,Hybrid
24654,Employee_522,Female,26,Legal,VP,High School,Delhi,₹200202.59,27,5,18,2,2/29/2024,on leave,Yes,on-site
24655,Employee_413,Male,42,Marketing,executive,Master,Gurgaon,₹112410.22,12,8,6,11,4/3/2016,Terminated, Yes ,On-site
24656,Employee_1058,Female,27, HR ,Engineer,high school,Chennai,₹63415.14,20,3,3,8,6/12/2016,Active,No,on-site
24660,Employee_1351,Male,40,Finance,VP,master,Hyderabad,₹269707.10,35,7,18,14,10/8/2023,,Yes,Remote
24661,Employee_669,Male,36,Operations,Intern,High School,Noida,,33,8,13,14,8/7/2021, Terminated ,yes,Hybrid
24662,Employee_1181,Female,56,Marketing,Senior Manager,Bachelor,Noida,,4,6,12,8,1/1/2015,Active,Yes,Hybrid
24666,Employee_192,Male,28,Legal,Engineer,High School,Gurgaon,₹45256.57,6,4,26,10,12/7/2015,active,No,On-site
24667,,Male,25,HR,Senior Engineer,HIGH SCHOOL,Ahmedabad,203260.75,32,8,24,20,5/1/2022,terminated,No,Remote
24668,Employee_934,Male,34,HR,Analyst,PhD,Pune,₹46144.32,8,8,21,18,10/29/2015,Resigned,No, On-site 
24669,Employee_317,Female,38,Marketing,Intern, High School ,  Hyderabad  ,₹48061.21,7,9,3,11,10/3/2022,on leave,Yes,On-site
24672,Em@loyee_584,Female,33,Engineering,executive,High School,Chennai,₹72149.87,15,9,3,9,2/21/2015,Active,No,On-site
24673,Employee_1101,Male,38,HR,Intern,phd,Gurgaon,₹109180.57,25,4,21,18,9/12/2024,On Leave,No,Hybrid
24674,Employee_637,Male,49,Marketing,Manager,High School,Ahmedabad,₹73220.41,7,3,23,2,8/1/2016,,No,On-site
24675,Employee_286,Female,52,HR, Manager ,bachelor,Bangalore,₹44654.59,4,9,8,7,7/11/2016,Resigned,No,Hybrid
24676,Employee_328,Male,57,Finance,Senior Engineer,Master,Noida,₹59777.46,16,2,17,4,2/14/2015,Resigned,NO,On-site
24677,Employee_1312,Female,24,HR,Engineer,PhD,Mumbai,₹35730.26,3,6,15,23,7/1/2022,On Leave,Yes, Remote 
24678,Employee_1408,Female,32,Operations,Executive,High School,Mumbai,₹88768.53,12,3,10,14,3/16/2018,Resigned,No,hybrid
24679,Employee_73,,49,Sales,Senior Manager,High School,Pune,₹102065.11,25,4,23,23,9/11/2023,Terminated,No,ON-SITE
24681,Employee_1282,,33,Marketing,Intern,Master,  Bangalore  ,₹44392.55,15,2,23,8,12/13/2017,Active,Yes,Hybrid
24686,Employee_485,Male,24,hr,Intern,Bachelor,Bangalore,₹131401.72,29,5,17,22,6/3/2022,terminated,No,Hybrid
24687,Employee_1362, Female ,57,HR,Manager,High School,Noida,₹114254.81,35,8,1,23,11/5/2020,RESIGNED,,Hybrid
24690,Employee_275,Female,33,Engineering,Engineer,High School,Gurgaon,₹35580.00,2,5,18,1,8/25/2021,Terminated,yes,On-site
24692,Employee_525,Male,32,Marketing,Engineer,Bachelor,Kolkata,₹249590.41,30,8,12,17,11/13/2022,Active,Yes,REMOTE
24695,Employee_179,Female,57,Marketing,MANAGER,Master,Mumbai,₹16696.28,1,8,20,8,8/10/2021,Terminated,No,Hybrid
24696,Employee_801,Male,29,,Executive,PhD,,₹191726.89,32,8,28,17,7/8/2023,Resigned,no,Hybrid
24698,Employee_301,Female,24, Operations ,Intern,PhD,Delhi,₹36595.03,8,8,18,25,4/4/2022,On Leave, No ,On-site
24700,Employee_1336,Male,57,Finance,Director,High School,Ahmedabad,,14,2,2,5,11/1/2016,Terminated,No,remote
24701,Employee_870,Female,48,Marketing,Intern,High School,Hyderabad,₹17564.69,2,8,7,20,1/7/2019,Active,No,On-site
24702,Employee_681,Male,49,Sales,Manager, PhD ,Mumbai,63526.24,6,4,24,7,1/8/2016,On Leave,No,Remote
24703,  Employee_121  ,Male,23,Engineering, Director ,PhD,Ahmedabad,₹33613.50,3,5,13,20,4/27/2020,On Leave,No,remote
24704,Employee_713,Male,57,Legal,Senior Engineer,High School,Bangalore,,33,2,7,21,7/10/2017,,No,
24705,Employee_629,Male,27,Operations,Executive, Bachelor ,Kolkata,₹213703.32,28,8,17,18,6/7/2023,Terminated,Yes,Hybrid
24706,Employee_853,Female,45,MARKETING,Senior Manager,Master,Kolkata,₹231468.43,27,7,10,23,12/7/2023,Active,Yes,on-site
